"","STATION_NUMBER","Date","Parameter","Value","Symbol"
"55","08JE001",1929-08-24,"Flow",NA,NA
"56","08JE001",1929-08-25,"Flow",NA,NA
"57","08JE001",1929-08-26,"Flow",NA,NA
"58","08JE001",1929-08-27,"Flow",NA,NA
"59","08JE001",1929-08-28,"Flow",NA,NA
"60","08JE001",1929-08-29,"Flow",NA,NA
"61","08JE001",1929-08-30,"Flow",NA,NA
"62","08JE001",1929-08-31,"Flow",NA,NA
"63","08JE001",1929-10-01,"Flow",NA,NA
"64","08JE001",1929-10-02,"Flow",NA,NA
"65","08JE001",1929-10-03,"Flow",NA,NA
"66","08JE001",1929-10-04,"Flow",NA,NA
"67","08JE001",1929-10-05,"Flow",NA,NA
"68","08JE001",1929-10-06,"Flow",NA,NA
"69","08JE001",1929-10-07,"Flow",NA,NA
"70","08JE001",1929-10-08,"Flow",NA,NA
"71","08JE001",1929-10-09,"Flow",NA,NA
"72","08JE001",1929-10-10,"Flow",NA,NA
"73","08JE001",1929-10-11,"Flow",NA,NA
"74","08JE001",1929-10-12,"Flow",NA,NA
"75","08JE001",1929-10-13,"Flow",NA,NA
"76","08JE001",1929-10-14,"Flow",NA,NA
"77","08JE001",1929-10-15,"Flow",NA,NA
"78","08JE001",1929-10-16,"Flow",NA,NA
"79","08JE001",1929-10-17,"Flow",NA,NA
"80","08JE001",1929-10-18,"Flow",NA,NA
"81","08JE001",1929-10-19,"Flow",NA,NA
"82","08JE001",1929-10-20,"Flow",NA,NA
"83","08JE001",1929-10-21,"Flow",66,NA
"84","08JE001",1929-10-22,"Flow",65.0999984741211,NA
"85","08JE001",1929-10-23,"Flow",68,NA
"86","08JE001",1929-10-24,"Flow",66,NA
"87","08JE001",1929-10-25,"Flow",66,NA
"88","08JE001",1929-10-26,"Flow",66,NA
"89","08JE001",1929-10-27,"Flow",66,NA
"90","08JE001",1929-10-28,"Flow",64,NA
"91","08JE001",1929-10-29,"Flow",62,NA
"92","08JE001",1929-10-30,"Flow",62,NA
"93","08JE001",1929-10-31,"Flow",62,NA
"94","08JE001",1929-11-01,"Flow",62,NA
"95","08JE001",1929-11-02,"Flow",60,NA
"96","08JE001",1929-11-03,"Flow",58.2999992370605,NA
"97","08JE001",1929-11-04,"Flow",58.2999992370605,NA
"98","08JE001",1929-11-05,"Flow",58.2999992370605,NA
"99","08JE001",1929-11-06,"Flow",58.2999992370605,NA
"100","08JE001",1929-11-07,"Flow",56.4000015258789,NA
"101","08JE001",1929-11-08,"Flow",54.4000015258789,NA
"102","08JE001",1929-11-09,"Flow",54.4000015258789,NA
"103","08JE001",1929-11-10,"Flow",54.4000015258789,NA
"104","08JE001",1929-11-11,"Flow",54.4000015258789,NA
"105","08JE001",1929-11-12,"Flow",54.4000015258789,NA
"106","08JE001",1929-11-13,"Flow",54.4000015258789,NA
"107","08JE001",1929-11-14,"Flow",52.7000007629395,NA
"108","08JE001",1929-11-15,"Flow",52.7000007629395,NA
"109","08JE001",1929-11-16,"Flow",51,NA
"110","08JE001",1929-11-17,"Flow",51,NA
"111","08JE001",1929-11-18,"Flow",51,NA
"112","08JE001",1929-11-19,"Flow",47.2999992370605,NA
"113","08JE001",1929-11-20,"Flow",47.2999992370605,NA
"114","08JE001",1929-11-21,"Flow",47.2999992370605,NA
"115","08JE001",1929-11-22,"Flow",47.2999992370605,NA
"116","08JE001",1929-11-23,"Flow",45.5999984741211,NA
"117","08JE001",1929-11-24,"Flow",43.9000015258789,NA
"118","08JE001",1929-11-25,"Flow",40.7999992370605,NA
"119","08JE001",1929-11-26,"Flow",40.7999992370605,NA
"120","08JE001",1929-11-27,"Flow",35.7000007629395,NA
"121","08JE001",1929-11-28,"Flow",34.2999992370605,NA
"122","08JE001",1929-11-29,"Flow",32.7999992370605,NA
"123","08JE001",1929-11-30,"Flow",32.7999992370605,NA
"124","08JE001",1929-12-01,"Flow",30,"B"
"125","08JE001",1929-12-02,"Flow",30,"B"
"126","08JE001",1929-12-03,"Flow",31.1000003814697,"B"
"127","08JE001",1929-12-04,"Flow",27.2000007629395,"B"
"128","08JE001",1929-12-05,"Flow",27.2000007629395,"B"
"129","08JE001",1929-12-06,"Flow",27.2000007629395,"B"
"130","08JE001",1929-12-07,"Flow",27.2000007629395,"B"
"131","08JE001",1929-12-08,"Flow",25.6000003814697,"B"
"132","08JE001",1929-12-09,"Flow",24,"B"
"133","08JE001",1929-12-10,"Flow",23.5,"B"
"134","08JE001",1929-12-11,"Flow",22.8999996185303,"B"
"135","08JE001",1929-12-12,"Flow",22.7000007629395,"B"
"136","08JE001",1929-12-13,"Flow",22.2000007629395,"B"
"137","08JE001",1929-12-14,"Flow",22.2999992370605,"B"
"138","08JE001",1929-12-15,"Flow",22.2000007629395,"B"
"139","08JE001",1929-12-16,"Flow",22.2000007629395,"B"
"140","08JE001",1929-12-17,"Flow",22.3999996185303,"B"
"141","08JE001",1929-12-18,"Flow",22.3999996185303,"B"
"142","08JE001",1929-12-19,"Flow",22.3999996185303,"B"
"143","08JE001",1929-12-20,"Flow",22.3999996185303,"B"
"144","08JE001",1929-12-21,"Flow",22.7000007629395,"B"
"145","08JE001",1929-12-22,"Flow",22.7000007629395,"B"
"146","08JE001",1929-12-23,"Flow",22.8999996185303,"B"
"147","08JE001",1929-12-24,"Flow",22.8999996185303,"B"
"148","08JE001",1929-12-25,"Flow",23.7000007629395,"B"
"149","08JE001",1929-12-26,"Flow",23.7000007629395,"B"
"150","08JE001",1929-12-27,"Flow",22.8999996185303,"B"
"151","08JE001",1929-12-28,"Flow",23.5,"B"
"152","08JE001",1929-12-29,"Flow",23.2000007629395,"B"
"153","08JE001",1929-12-30,"Flow",23.2000007629395,"B"
"154","08JE001",1929-12-31,"Flow",22.8999996185303,"B"
"155","08JE001",1930-01-01,"Flow",22.8999996185303,"B"
"156","08JE001",1930-01-02,"Flow",22.8999996185303,"B"
"157","08JE001",1930-01-03,"Flow",22.8999996185303,"B"
"158","08JE001",1930-01-04,"Flow",22.8999996185303,"B"
"159","08JE001",1930-01-05,"Flow",22.8999996185303,"B"
"160","08JE001",1930-01-06,"Flow",22.8999996185303,"B"
"161","08JE001",1930-01-07,"Flow",22.8999996185303,"B"
"162","08JE001",1930-01-08,"Flow",22.8999996185303,"B"
"163","08JE001",1930-01-09,"Flow",22.8999996185303,"B"
"164","08JE001",1930-01-10,"Flow",22.8999996185303,"B"
"165","08JE001",1930-01-11,"Flow",22.8999996185303,"B"
"166","08JE001",1930-01-12,"Flow",22.8999996185303,"B"
"167","08JE001",1930-01-13,"Flow",22.8999996185303,"B"
"168","08JE001",1930-01-14,"Flow",22.8999996185303,"B"
"169","08JE001",1930-01-15,"Flow",22.8999996185303,"B"
"170","08JE001",1930-01-16,"Flow",22.8999996185303,"B"
"171","08JE001",1930-01-17,"Flow",22.8999996185303,"B"
"172","08JE001",1930-01-18,"Flow",22.8999996185303,"B"
"173","08JE001",1930-01-19,"Flow",22.8999996185303,"B"
"174","08JE001",1930-01-20,"Flow",22.8999996185303,"B"
"175","08JE001",1930-01-21,"Flow",22.8999996185303,"B"
"176","08JE001",1930-01-22,"Flow",22.8999996185303,"B"
"177","08JE001",1930-01-23,"Flow",22.8999996185303,"B"
"178","08JE001",1930-01-24,"Flow",22.8999996185303,"B"
"179","08JE001",1930-01-25,"Flow",22.8999996185303,"B"
"180","08JE001",1930-01-26,"Flow",22.8999996185303,"B"
"181","08JE001",1930-01-27,"Flow",22.8999996185303,"B"
"182","08JE001",1930-01-28,"Flow",22.8999996185303,"B"
"183","08JE001",1930-01-29,"Flow",23.2000007629395,"B"
"184","08JE001",1930-01-30,"Flow",23.5,"B"
"185","08JE001",1930-01-31,"Flow",23.7000007629395,"B"
"186","08JE001",1930-02-01,"Flow",24.2999992370605,"B"
"187","08JE001",1930-02-02,"Flow",25.1000003814697,"B"
"188","08JE001",1930-02-03,"Flow",25.6000003814697,"B"
"189","08JE001",1930-02-04,"Flow",28.2999992370605,NA
"190","08JE001",1930-02-05,"Flow",31.1000003814697,NA
"191","08JE001",1930-02-06,"Flow",31.1000003814697,NA
"192","08JE001",1930-02-07,"Flow",30,NA
"193","08JE001",1930-02-08,"Flow",NA,NA
"194","08JE001",1930-02-09,"Flow",NA,NA
"195","08JE001",1930-02-10,"Flow",NA,NA
"196","08JE001",1930-02-11,"Flow",NA,NA
"197","08JE001",1930-02-12,"Flow",NA,NA
"198","08JE001",1930-02-13,"Flow",NA,NA
"199","08JE001",1930-02-14,"Flow",NA,NA
"200","08JE001",1930-02-15,"Flow",NA,NA
"201","08JE001",1930-02-16,"Flow",NA,NA
"202","08JE001",1930-02-17,"Flow",NA,NA
"203","08JE001",1930-02-18,"Flow",NA,NA
"204","08JE001",1930-02-19,"Flow",NA,NA
"205","08JE001",1930-02-20,"Flow",NA,NA
"206","08JE001",1930-02-21,"Flow",NA,NA
"207","08JE001",1930-02-22,"Flow",NA,NA
"208","08JE001",1930-02-23,"Flow",NA,NA
"209","08JE001",1930-02-24,"Flow",NA,NA
"210","08JE001",1930-02-25,"Flow",NA,NA
"211","08JE001",1930-02-26,"Flow",NA,NA
"212","08JE001",1930-02-27,"Flow",NA,NA
"213","08JE001",1930-02-28,"Flow",NA,NA
"214","08JE001",1930-04-01,"Flow",28.2999992370605,NA
"215","08JE001",1930-04-02,"Flow",28.2999992370605,NA
"216","08JE001",1930-04-03,"Flow",28.2999992370605,NA
"217","08JE001",1930-04-04,"Flow",25.6000003814697,NA
"218","08JE001",1930-04-05,"Flow",22.8999996185303,NA
"219","08JE001",1930-04-06,"Flow",20.3999996185303,NA
"220","08JE001",1930-04-07,"Flow",20.3999996185303,NA
"221","08JE001",1930-04-08,"Flow",20.3999996185303,NA
"222","08JE001",1930-04-09,"Flow",20.3999996185303,NA
"223","08JE001",1930-04-10,"Flow",20.3999996185303,NA
"224","08JE001",1930-04-11,"Flow",20.3999996185303,NA
"225","08JE001",1930-04-12,"Flow",20.3999996185303,NA
"226","08JE001",1930-04-13,"Flow",20.3999996185303,NA
"227","08JE001",1930-04-14,"Flow",20.3999996185303,NA
"228","08JE001",1930-04-15,"Flow",20.3999996185303,NA
"229","08JE001",1930-04-16,"Flow",20.3999996185303,NA
"230","08JE001",1930-04-17,"Flow",20.3999996185303,NA
"231","08JE001",1930-04-18,"Flow",20.3999996185303,NA
"232","08JE001",1930-04-19,"Flow",20.3999996185303,NA
"233","08JE001",1930-04-20,"Flow",20.3999996185303,NA
"234","08JE001",1930-04-21,"Flow",20.3999996185303,NA
"235","08JE001",1930-04-22,"Flow",20.3999996185303,NA
"236","08JE001",1930-04-23,"Flow",20.3999996185303,NA
"237","08JE001",1930-04-24,"Flow",20.3999996185303,NA
"238","08JE001",1930-04-25,"Flow",20.3999996185303,NA
"239","08JE001",1930-04-26,"Flow",20.3999996185303,NA
"240","08JE001",1930-04-27,"Flow",20.3999996185303,NA
"241","08JE001",1930-04-28,"Flow",20.3999996185303,NA
"242","08JE001",1930-04-29,"Flow",20.3999996185303,NA
"243","08JE001",1930-04-30,"Flow",20.3999996185303,NA
"244","08JE001",1930-05-01,"Flow",20.3999996185303,NA
"245","08JE001",1930-05-02,"Flow",20.3999996185303,NA
"246","08JE001",1930-05-03,"Flow",25.6000003814697,NA
"247","08JE001",1930-05-04,"Flow",31.1000003814697,NA
"248","08JE001",1930-05-05,"Flow",31.1000003814697,NA
"249","08JE001",1930-05-06,"Flow",34.5,NA
"250","08JE001",1930-05-07,"Flow",34.5,NA
"251","08JE001",1930-05-08,"Flow",34.2999992370605,NA
"252","08JE001",1930-05-09,"Flow",34.2999992370605,NA
"253","08JE001",1930-05-10,"Flow",34.2999992370605,NA
"254","08JE001",1930-05-11,"Flow",34.2999992370605,NA
"255","08JE001",1930-05-12,"Flow",34.2999992370605,NA
"256","08JE001",1930-05-13,"Flow",35.7000007629395,NA
"257","08JE001",1930-05-14,"Flow",37.4000015258789,NA
"258","08JE001",1930-05-15,"Flow",37.4000015258789,NA
"259","08JE001",1930-05-16,"Flow",39.0999984741211,NA
"260","08JE001",1930-05-17,"Flow",40.7999992370605,NA
"261","08JE001",1930-05-18,"Flow",42.2000007629395,NA
"262","08JE001",1930-05-19,"Flow",42.2000007629395,NA
"263","08JE001",1930-05-20,"Flow",42.2000007629395,NA
"264","08JE001",1930-05-21,"Flow",43.9000015258789,NA
"265","08JE001",1930-05-22,"Flow",43.9000015258789,NA
"266","08JE001",1930-05-23,"Flow",45.5999984741211,NA
"267","08JE001",1930-05-24,"Flow",45.5999984741211,NA
"268","08JE001",1930-05-25,"Flow",47.2999992370605,NA
"269","08JE001",1930-05-26,"Flow",51,NA
"270","08JE001",1930-05-27,"Flow",51,NA
"271","08JE001",1930-05-28,"Flow",51,NA
"272","08JE001",1930-05-29,"Flow",54.4000015258789,NA
"273","08JE001",1930-05-30,"Flow",56.4000015258789,NA
"274","08JE001",1930-05-31,"Flow",56.4000015258789,NA
"275","08JE001",1930-06-01,"Flow",58.2999992370605,NA
"276","08JE001",1930-06-02,"Flow",58.2999992370605,NA
"277","08JE001",1930-06-03,"Flow",60,NA
"278","08JE001",1930-06-04,"Flow",62,NA
"279","08JE001",1930-06-05,"Flow",62,NA
"280","08JE001",1930-06-06,"Flow",70.1999969482422,NA
"281","08JE001",1930-06-07,"Flow",70.1999969482422,NA
"282","08JE001",1930-06-08,"Flow",70.5,NA
"283","08JE001",1930-06-09,"Flow",70.5,NA
"284","08JE001",1930-06-10,"Flow",70.1999969482422,NA
"285","08JE001",1930-06-11,"Flow",70.1999969482422,NA
"286","08JE001",1930-06-12,"Flow",70.1999969482422,NA
"287","08JE001",1930-06-13,"Flow",70.1999969482422,NA
"288","08JE001",1930-06-14,"Flow",70.1999969482422,NA
"289","08JE001",1930-06-15,"Flow",70.1999969482422,NA
"290","08JE001",1930-06-16,"Flow",74.1999969482422,NA
"291","08JE001",1930-06-17,"Flow",78.4000015258789,NA
"292","08JE001",1930-06-18,"Flow",91.6999969482422,NA
"293","08JE001",1930-06-19,"Flow",101,NA
"294","08JE001",1930-06-20,"Flow",106,NA
"295","08JE001",1930-06-21,"Flow",114,NA
"296","08JE001",1930-06-22,"Flow",117,NA
"297","08JE001",1930-06-23,"Flow",122,NA
"298","08JE001",1930-06-24,"Flow",124,NA
"299","08JE001",1930-06-25,"Flow",127,NA
"300","08JE001",1930-06-26,"Flow",132,NA
"301","08JE001",1930-06-27,"Flow",135,NA
"302","08JE001",1930-06-28,"Flow",137,NA
"303","08JE001",1930-06-29,"Flow",140,NA
"304","08JE001",1930-06-30,"Flow",143,NA
"305","08JE001",1930-07-01,"Flow",146,NA
"306","08JE001",1930-07-02,"Flow",146,NA
"307","08JE001",1930-07-03,"Flow",148,NA
"308","08JE001",1930-07-04,"Flow",148,NA
"309","08JE001",1930-07-05,"Flow",151,NA
"310","08JE001",1930-07-06,"Flow",154,NA
"311","08JE001",1930-07-07,"Flow",157,NA
"312","08JE001",1930-07-08,"Flow",163,NA
"313","08JE001",1930-07-09,"Flow",164,"E"
"314","08JE001",1930-07-10,"Flow",165,NA
"315","08JE001",1930-07-11,"Flow",165,NA
"316","08JE001",1930-07-12,"Flow",168,NA
"317","08JE001",1930-07-13,"Flow",171,NA
"318","08JE001",1930-07-14,"Flow",171,NA
"319","08JE001",1930-07-15,"Flow",174,NA
"320","08JE001",1930-07-16,"Flow",177,NA
"321","08JE001",1930-07-17,"Flow",174,NA
"322","08JE001",1930-07-18,"Flow",171,NA
"323","08JE001",1930-07-19,"Flow",171,NA
"324","08JE001",1930-07-20,"Flow",168,NA
"325","08JE001",1930-07-21,"Flow",168,NA
"326","08JE001",1930-07-22,"Flow",168,NA
"327","08JE001",1930-07-23,"Flow",168,NA
"328","08JE001",1930-07-24,"Flow",168,NA
"329","08JE001",1930-07-25,"Flow",171,NA
"330","08JE001",1930-07-26,"Flow",165,NA
"331","08JE001",1930-07-27,"Flow",165,NA
"332","08JE001",1930-07-28,"Flow",165,NA
"333","08JE001",1930-07-29,"Flow",160,NA
"334","08JE001",1930-07-30,"Flow",160,NA
"335","08JE001",1930-07-31,"Flow",160,NA
"336","08JE001",1930-08-01,"Flow",157,NA
"337","08JE001",1930-08-02,"Flow",157,NA
"338","08JE001",1930-08-03,"Flow",157,NA
"339","08JE001",1930-08-04,"Flow",154,NA
"340","08JE001",1930-08-05,"Flow",154,NA
"341","08JE001",1930-08-06,"Flow",154,NA
"342","08JE001",1930-08-07,"Flow",151,NA
"343","08JE001",1930-08-08,"Flow",151,NA
"344","08JE001",1930-08-09,"Flow",151,NA
"345","08JE001",1930-08-10,"Flow",148,NA
"346","08JE001",1930-08-11,"Flow",148,NA
"347","08JE001",1930-08-12,"Flow",146,NA
"348","08JE001",1930-08-13,"Flow",143,NA
"349","08JE001",1930-08-14,"Flow",137,NA
"350","08JE001",1930-08-15,"Flow",137,NA
"351","08JE001",1930-08-16,"Flow",135,NA
"352","08JE001",1930-08-17,"Flow",135,NA
"353","08JE001",1930-08-18,"Flow",132,NA
"354","08JE001",1930-08-19,"Flow",132,NA
"355","08JE001",1930-08-20,"Flow",132,NA
"356","08JE001",1930-08-21,"Flow",129,NA
"357","08JE001",1930-08-22,"Flow",129,NA
"358","08JE001",1930-08-23,"Flow",129,NA
"359","08JE001",1930-08-24,"Flow",127,NA
"360","08JE001",1930-08-25,"Flow",127,NA
"361","08JE001",1930-08-26,"Flow",124,NA
"362","08JE001",1930-08-27,"Flow",124,NA
"363","08JE001",1930-08-28,"Flow",124,NA
"364","08JE001",1930-08-29,"Flow",122,NA
"365","08JE001",1930-08-30,"Flow",122,NA
"366","08JE001",1930-08-31,"Flow",122,NA
"367","08JE001",1930-09-01,"Flow",127,NA
"368","08JE001",1930-09-02,"Flow",124,NA
"369","08JE001",1930-09-03,"Flow",124,NA
"370","08JE001",1930-09-04,"Flow",129,NA
"371","08JE001",1930-09-05,"Flow",124,NA
"372","08JE001",1930-09-06,"Flow",119,NA
"373","08JE001",1930-09-07,"Flow",117,NA
"374","08JE001",1930-09-08,"Flow",114,NA
"375","08JE001",1930-09-09,"Flow",109,NA
"376","08JE001",1930-09-10,"Flow",106,NA
"377","08JE001",1930-09-11,"Flow",104,NA
"378","08JE001",1930-09-12,"Flow",101,NA
"379","08JE001",1930-09-13,"Flow",99.0999984741211,NA
"380","08JE001",1930-09-14,"Flow",96.5999984741211,NA
"381","08JE001",1930-09-15,"Flow",96.5999984741211,NA
"382","08JE001",1930-09-16,"Flow",94.3000030517578,NA
"383","08JE001",1930-09-17,"Flow",91.6999969482422,NA
"384","08JE001",1930-09-18,"Flow",91.6999969482422,NA
"385","08JE001",1930-09-19,"Flow",89.5,NA
"386","08JE001",1930-09-20,"Flow",87.1999969482422,NA
"387","08JE001",1930-09-21,"Flow",85,NA
"388","08JE001",1930-09-22,"Flow",82.6999969482422,NA
"389","08JE001",1930-09-23,"Flow",82.6999969482422,NA
"390","08JE001",1930-09-24,"Flow",80.6999969482422,NA
"391","08JE001",1930-09-25,"Flow",80.6999969482422,NA
"392","08JE001",1930-09-26,"Flow",80.6999969482422,NA
"393","08JE001",1930-09-27,"Flow",78.4000015258789,NA
"394","08JE001",1930-09-28,"Flow",76.5,NA
"395","08JE001",1930-09-29,"Flow",76.5,NA
"396","08JE001",1930-09-30,"Flow",74.1999969482422,NA
"397","08JE001",1930-10-01,"Flow",106,NA
"398","08JE001",1930-10-02,"Flow",95.4000015258789,NA
"399","08JE001",1930-10-03,"Flow",106,NA
"400","08JE001",1930-10-04,"Flow",106,NA
"401","08JE001",1930-10-05,"Flow",104,NA
"402","08JE001",1930-10-06,"Flow",101,NA
"403","08JE001",1930-10-07,"Flow",103,NA
"404","08JE001",1930-10-08,"Flow",101,NA
"405","08JE001",1930-10-09,"Flow",100,NA
"406","08JE001",1930-10-10,"Flow",102,NA
"407","08JE001",1930-10-11,"Flow",99.0999984741211,NA
"408","08JE001",1930-10-12,"Flow",99.4000015258789,NA
"409","08JE001",1930-10-13,"Flow",100,NA
"410","08JE001",1930-10-14,"Flow",101,NA
"411","08JE001",1930-10-15,"Flow",96,NA
"412","08JE001",1930-10-16,"Flow",93.1999969482422,NA
"413","08JE001",1930-10-17,"Flow",90,NA
"414","08JE001",1930-10-18,"Flow",99.0999984741211,NA
"415","08JE001",1930-10-19,"Flow",94,NA
"416","08JE001",1930-10-20,"Flow",100,NA
"417","08JE001",1930-10-21,"Flow",93.1999969482422,NA
"418","08JE001",1930-10-22,"Flow",88.5999984741211,NA
"419","08JE001",1930-10-23,"Flow",90,NA
"420","08JE001",1930-10-24,"Flow",91.5,NA
"421","08JE001",1930-10-25,"Flow",88.5999984741211,NA
"422","08JE001",1930-10-26,"Flow",91.6999969482422,NA
"423","08JE001",1930-10-27,"Flow",87.1999969482422,NA
"424","08JE001",1930-10-28,"Flow",50.4000015258789,NA
"425","08JE001",1930-10-29,"Flow",50.7000007629395,NA
"426","08JE001",1930-10-30,"Flow",49.5999984741211,NA
"427","08JE001",1930-10-31,"Flow",49.5999984741211,NA
"428","08JE001",1930-11-01,"Flow",47.2999992370605,NA
"429","08JE001",1930-11-02,"Flow",49.5999984741211,NA
"430","08JE001",1930-11-03,"Flow",50.4000015258789,NA
"431","08JE001",1930-11-04,"Flow",51.7999992370605,NA
"432","08JE001",1930-11-05,"Flow",50.4000015258789,NA
"433","08JE001",1930-11-06,"Flow",47,NA
"434","08JE001",1930-11-07,"Flow",51.5,NA
"435","08JE001",1930-11-08,"Flow",49.5999984741211,NA
"436","08JE001",1930-11-09,"Flow",51.7999992370605,NA
"437","08JE001",1930-11-10,"Flow",47,NA
"438","08JE001",1930-11-11,"Flow",50.7000007629395,NA
"439","08JE001",1930-11-12,"Flow",51.7999992370605,NA
"440","08JE001",1930-11-13,"Flow",50.4000015258789,NA
"441","08JE001",1930-11-14,"Flow",43.9000015258789,NA
"442","08JE001",1930-11-15,"Flow",43.5999984741211,NA
"443","08JE001",1930-11-16,"Flow",43.9000015258789,"B"
"444","08JE001",1930-11-17,"Flow",43.9000015258789,"B"
"445","08JE001",1930-11-18,"Flow",43.9000015258789,"B"
"446","08JE001",1930-11-19,"Flow",43.9000015258789,"B"
"447","08JE001",1930-11-20,"Flow",43.9000015258789,"B"
"448","08JE001",1930-11-21,"Flow",45.9000015258789,"B"
"449","08JE001",1930-11-22,"Flow",46.7000007629395,"B"
"450","08JE001",1930-11-23,"Flow",47.2999992370605,"B"
"451","08JE001",1930-11-24,"Flow",47.9000015258789,"B"
"452","08JE001",1930-11-25,"Flow",47.5999984741211,"B"
"453","08JE001",1930-11-26,"Flow",47,"B"
"454","08JE001",1930-11-27,"Flow",49.5999984741211,"B"
"455","08JE001",1930-11-28,"Flow",50.4000015258789,"B"
"456","08JE001",1930-11-29,"Flow",48.7000007629395,"B"
"457","08JE001",1930-11-30,"Flow",47,"B"
"458","08JE001",1930-12-01,"Flow",49.5999984741211,"B"
"459","08JE001",1930-12-02,"Flow",49.5999984741211,"B"
"460","08JE001",1930-12-03,"Flow",43.5999984741211,"B"
"461","08JE001",1930-12-04,"Flow",50.4000015258789,"B"
"462","08JE001",1930-12-05,"Flow",47,"B"
"463","08JE001",1930-12-06,"Flow",47,"B"
"464","08JE001",1930-12-07,"Flow",47,"B"
"465","08JE001",1930-12-08,"Flow",50.4000015258789,"B"
"466","08JE001",1930-12-09,"Flow",49.5999984741211,"B"
"467","08JE001",1930-12-10,"Flow",48.4000015258789,"B"
"468","08JE001",1930-12-11,"Flow",51.5,"B"
"469","08JE001",1930-12-12,"Flow",47,"B"
"470","08JE001",1930-12-13,"Flow",46.7000007629395,"B"
"471","08JE001",1930-12-14,"Flow",50.4000015258789,"B"
"472","08JE001",1930-12-15,"Flow",49.5999984741211,"B"
"473","08JE001",1930-12-16,"Flow",53,"B"
"474","08JE001",1930-12-17,"Flow",48.0999984741211,"B"
"475","08JE001",1930-12-18,"Flow",47,"B"
"476","08JE001",1930-12-19,"Flow",47.5999984741211,"B"
"477","08JE001",1930-12-20,"Flow",48.0999984741211,"B"
"478","08JE001",1930-12-21,"Flow",47,"B"
"479","08JE001",1930-12-22,"Flow",47,"B"
"480","08JE001",1930-12-23,"Flow",47,"B"
"481","08JE001",1930-12-24,"Flow",47,"B"
"482","08JE001",1930-12-25,"Flow",46.2000007629395,"B"
"483","08JE001",1930-12-26,"Flow",45.2999992370605,"B"
"484","08JE001",1930-12-27,"Flow",44.5,"B"
"485","08JE001",1930-12-28,"Flow",46.2000007629395,"B"
"486","08JE001",1930-12-29,"Flow",48.0999984741211,"B"
"487","08JE001",1930-12-30,"Flow",48.0999984741211,"B"
"488","08JE001",1930-12-31,"Flow",47.9000015258789,"B"
"489","08JE001",1931-01-01,"Flow",47.9000015258789,"B"
"490","08JE001",1931-01-02,"Flow",47.9000015258789,"B"
"491","08JE001",1931-01-03,"Flow",47.9000015258789,"B"
"492","08JE001",1931-01-04,"Flow",47.9000015258789,"B"
